,MVT_GT_Phoenix AZ
2017-01-01,22.0
2017-01-15,27.0
2017-02-05,22.0
2017-02-26,23.0
2017-03-19,43.0
2017-03-26,14.0
2017-04-09,26.0
2017-04-23,34.0
2017-05-14,20.0
2017-05-28,21.0
2017-06-11,71.0
2017-06-18,24.0
2017-07-02,24.0
2017-07-16,30.0
2017-07-23,43.0
2017-07-30,36.0
2017-08-06,43.0
2017-08-13,53.0
2017-08-20,16.0
2017-09-10,39.0
2017-09-24,20.0
2017-10-01,26.0
2017-10-15,19.0
2017-11-05,25.0
2017-11-12,58.0
2017-11-19,24.0
2017-12-10,20.0
2017-12-17,20.0
2017-12-24,39.0
2017-12-31,15.0
2018-01-14,24.0
2018-02-18,16.0
2018-03-11,34.0
2018-04-01,25.0
2018-04-15,26.0
2018-04-22,24.0
2018-05-06,18.0
2018-05-13,46.0
2018-06-03,33.0
2018-06-10,59.0
2018-07-01,17.0
2018-07-08,27.0
2018-07-15,20.0
2018-07-29,16.0
2018-08-05,39.0
2018-08-12,22.0
2018-09-09,18.0
2018-09-30,15.0
2018-10-28,25.0
2018-11-04,23.0
2018-11-25,17.0
2018-12-02,37.0
2018-12-16,18.0
2018-12-23,30.0
2018-12-30,18.0
2019-01-06,25.0
2019-01-13,18.0
2019-02-10,20.0
2019-02-17,17.0
2019-02-24,33.0
2019-03-03,20.0
2019-03-10,50.0
2019-03-17,28.0
2019-04-07,36.0
2019-04-28,44.0
2019-05-12,20.0
2019-05-26,79.0
2019-06-02,21.0
2019-06-16,30.0
2019-07-07,30.0
2019-07-14,13.0
2019-07-21,53.0
2019-08-04,34.0
2019-08-25,30.0
2019-09-08,13.0
2019-09-22,17.0
2019-09-29,18.0
2019-11-03,19.0
2019-11-10,18.0
2019-11-17,16.0
2019-11-24,18.0
2019-12-01,70.0
2019-12-08,30.0
2019-12-15,30.0
2019-12-29,34.0
2020-01-05,46.0
2020-01-12,13.0
2020-01-19,39.0
2020-01-26,40.0
2020-02-02,14.0
2020-02-09,42.0
2020-02-23,29.0
2020-03-01,27.0
2020-03-08,12.0
2020-03-29,41.0
2020-04-05,29.0
2020-04-12,14.0
2020-04-19,15.0
2020-04-26,19.0
2020-05-03,24.0
2020-05-10,26.0
2020-05-17,34.0
2020-05-31,11.0
2020-06-07,100.0
2020-06-21,13.0
2020-06-28,13.0
2020-07-05,55.0
2020-08-02,20.0
2020-08-16,33.0
2020-08-23,24.0
2020-08-30,42.0
2020-09-06,49.0
2020-09-20,39.0
2020-09-27,38.0
2020-10-04,22.0
2020-10-11,33.0
2020-10-25,16.0
2020-11-08,13.0
2020-11-29,20.0
2020-12-06,31.0
2020-12-13,17.0
2020-12-20,34.0
2020-12-27,28.0
2021-01-03,26.0
2021-01-10,19.0
2021-01-17,25.0
2021-01-24,17.0
2021-01-31,52.0
2021-02-07,21.0
2021-02-14,22.0
2021-02-21,21.0
2021-02-28,20.0
2021-03-21,48.0
2021-03-28,13.0
2021-04-04,14.0
2021-04-11,46.0
2021-04-18,20.0
2021-04-25,18.0
2021-05-02,33.0
2021-05-09,45.0
2021-05-23,14.0
2021-05-30,19.0
2021-06-06,26.0
2021-07-04,22.0
2021-08-01,39.0
2021-08-08,39.0
2021-08-22,30.0
2021-09-05,29.0
2021-09-12,23.0
2021-09-19,42.0
2021-09-26,24.0
2021-10-03,15.0
2021-10-10,27.0
2021-10-17,52.0
2021-10-24,25.0
2021-10-31,53.0
2021-11-14,23.0
2021-12-12,29.0
2022-01-02,38.0
2022-01-09,27.0
2022-02-06,26.0
2022-02-13,26.0
2022-02-27,24.0
2022-03-06,22.0
2022-03-13,56.0
2022-03-27,19.0
2022-04-03,16.0
2022-04-17,14.0
2022-04-24,12.0
2022-05-01,10.0
2022-05-08,37.0
2022-05-15,13.0
2022-05-22,12.0
2022-05-29,42.0
2022-06-12,24.0
2022-06-26,16.0
2022-07-03,29.0
2022-07-10,43.0
2022-07-24,47.0
2022-07-31,27.0
2022-08-07,42.0
2022-08-14,29.0
2022-08-28,13.0
2022-09-04,21.0
2022-09-11,23.0
2022-09-25,27.0
2022-10-02,19.0
2022-10-16,21.0
2022-10-23,14.0
2022-11-13,34.0
2022-11-20,51.0
2022-11-27,31.0
2022-12-11,16.0
2022-12-18,36.0
