,MVT_GT_Los Angeles CA
2017-01-01,50.0
2017-01-08,56.0
2017-01-15,63.0
2017-01-22,41.0
2017-01-29,36.0
2017-02-05,41.0
2017-02-12,34.0
2017-02-19,45.0
2017-02-26,48.0
2017-03-05,49.0
2017-03-12,38.0
2017-03-19,62.0
2017-03-26,33.0
2017-04-02,38.0
2017-04-09,52.0
2017-04-16,29.0
2017-04-23,23.0
2017-04-30,59.0
2017-05-07,46.0
2017-05-14,34.0
2017-05-21,22.0
2017-05-28,42.0
2017-06-04,46.0
2017-06-11,50.0
2017-06-18,45.0
2017-06-25,64.0
2017-07-02,61.0
2017-07-09,44.0
2017-07-16,40.0
2017-07-23,58.0
2017-07-30,63.0
2017-08-06,56.0
2017-08-13,95.0
2017-08-20,12.0
2017-08-27,47.0
2017-09-03,58.0
2017-09-10,58.0
2017-09-17,29.0
2017-09-24,77.0
2017-10-01,55.0
2017-10-08,52.0
2017-10-15,43.0
2017-10-22,51.0
2017-10-29,74.0
2017-11-05,39.0
2017-11-12,74.0
2017-11-19,53.0
2017-11-26,72.0
2017-12-03,22.0
2017-12-10,30.0
2017-12-17,39.0
2017-12-24,55.0
2017-12-31,52.0
2018-01-07,21.0
2018-01-14,28.0
2018-01-21,60.0
2018-01-28,63.0
2018-02-04,40.0
2018-02-11,48.0
2018-02-18,63.0
2018-02-25,58.0
2018-03-04,53.0
2018-03-11,42.0
2018-03-18,36.0
2018-03-25,51.0
2018-04-01,71.0
2018-04-08,56.0
2018-04-15,54.0
2018-04-22,42.0
2018-04-29,48.0
2018-05-06,66.0
2018-05-13,48.0
2018-05-20,100.0
2018-05-27,63.0
2018-06-03,66.0
2018-06-10,64.0
2018-06-17,67.0
2018-06-24,58.0
2018-07-01,29.0
2018-07-08,44.0
2018-07-15,83.0
2018-07-22,52.0
2018-07-29,45.0
2018-08-05,34.0
2018-08-12,39.0
2018-08-19,51.0
2018-08-26,39.0
2018-09-02,42.0
2018-09-09,41.0
2018-09-16,52.0
2018-09-23,51.0
2018-09-30,38.0
2018-10-07,51.0
2018-10-14,30.0
2018-10-21,55.0
2018-10-28,35.0
2018-11-04,45.0
2018-11-11,52.0
2018-11-18,45.0
2018-11-25,40.0
2018-12-02,50.0
2018-12-09,33.0
2018-12-16,48.0
2018-12-23,64.0
2018-12-30,46.0
2019-01-06,38.0
2019-01-13,31.0
2019-01-20,44.0
2019-01-27,73.0
2019-02-03,58.0
2019-02-10,41.0
2019-02-17,38.0
2019-02-24,44.0
2019-03-03,54.0
2019-03-10,28.0
2019-03-17,59.0
2019-03-24,53.0
2019-03-31,16.0
2019-04-07,34.0
2019-04-14,44.0
2019-04-21,46.0
2019-04-28,51.0
2019-05-05,47.0
2019-05-12,50.0
2019-05-19,76.0
2019-05-26,57.0
2019-06-02,50.0
2019-06-09,50.0
2019-06-16,40.0
2019-06-23,39.0
2019-06-30,40.0
2019-07-07,40.0
2019-07-14,36.0
2019-07-21,34.0
2019-07-28,25.0
2019-08-04,44.0
2019-08-11,63.0
2019-08-18,60.0
2019-08-25,55.0
2019-09-01,58.0
2019-09-08,52.0
2019-09-15,53.0
2019-09-22,34.0
2019-09-29,67.0
2019-10-06,36.0
2019-10-13,24.0
2019-10-20,48.0
2019-10-27,53.0
2019-11-03,79.0
2019-11-10,34.0
2019-11-17,55.0
2019-11-24,10.0
2019-12-01,23.0
2019-12-08,55.0
2019-12-15,34.0
2019-12-22,35.0
2019-12-29,42.0
2020-01-05,46.0
2020-01-12,67.0
2020-01-19,52.0
2020-01-26,42.0
2020-02-02,47.0
2020-02-09,52.0
2020-02-16,59.0
2020-02-23,57.0
2020-03-01,43.0
2020-03-08,21.0
2020-03-15,50.0
2020-03-22,17.0
2020-03-29,38.0
2020-04-05,38.0
2020-04-12,60.0
2020-04-19,29.0
2020-04-26,64.0
2020-05-03,47.0
2020-05-10,51.0
2020-05-17,46.0
2020-05-24,64.0
2020-05-31,61.0
2020-06-07,39.0
2020-06-14,32.0
2020-06-21,46.0
2020-06-28,45.0
2020-07-05,32.0
2020-07-12,43.0
2020-07-19,45.0
2020-07-26,57.0
2020-08-02,60.0
2020-08-09,34.0
2020-08-16,41.0
2020-08-23,37.0
2020-08-30,27.0
2020-09-06,38.0
2020-09-13,48.0
2020-09-20,40.0
2020-09-27,45.0
2020-10-04,53.0
2020-10-11,37.0
2020-10-18,57.0
2020-10-25,40.0
2020-11-01,46.0
2020-11-08,59.0
2020-11-15,45.0
2020-11-22,32.0
2020-11-29,39.0
2020-12-06,27.0
2020-12-13,44.0
2020-12-20,52.0
2020-12-27,55.0
2021-01-03,61.0
2021-01-10,51.0
2021-01-17,41.0
2021-01-24,52.0
2021-01-31,58.0
2021-02-07,45.0
2021-02-14,59.0
2021-02-21,47.0
2021-02-28,49.0
2021-03-07,36.0
2021-03-14,66.0
2021-03-21,55.0
2021-03-28,62.0
2021-04-04,43.0
2021-04-11,43.0
2021-04-18,63.0
2021-04-25,59.0
2021-05-02,53.0
2021-05-09,55.0
2021-05-16,50.0
2021-05-23,56.0
2021-05-30,54.0
2021-06-06,36.0
2021-06-13,63.0
2021-06-20,42.0
2021-06-27,47.0
2021-07-04,95.0
2021-07-11,64.0
2021-07-18,42.0
2021-07-25,20.0
2021-08-01,61.0
2021-08-08,42.0
2021-08-15,82.0
2021-08-22,48.0
2021-08-29,57.0
2021-09-05,53.0
2021-09-12,48.0
2021-09-19,60.0
2021-09-26,56.0
2021-10-03,34.0
2021-10-10,27.0
2021-10-17,37.0
2021-10-24,90.0
2021-10-31,86.0
2021-11-07,37.0
2021-11-14,42.0
2021-11-21,65.0
2021-11-28,60.0
2021-12-05,64.0
2021-12-12,42.0
2021-12-19,32.0
2021-12-26,33.0
2022-01-02,77.0
2022-01-09,70.0
2022-01-16,57.0
2022-01-23,61.0
2022-01-30,73.0
2022-02-06,64.0
2022-02-13,48.0
2022-02-20,47.0
2022-02-27,46.0
2022-03-06,59.0
2022-03-13,84.0
2022-03-20,71.0
2022-03-27,47.0
2022-04-03,47.0
2022-04-10,62.0
2022-04-17,45.0
2022-04-24,76.0
2022-05-01,79.0
2022-05-08,65.0
2022-05-15,56.0
2022-05-22,61.0
2022-05-29,61.0
2022-06-05,52.0
2022-06-12,50.0
2022-06-19,54.0
2022-06-26,41.0
2022-07-03,67.0
2022-07-10,69.0
2022-07-17,84.0
2022-07-24,63.0
2022-07-31,48.0
2022-08-07,58.0
2022-08-14,76.0
2022-08-21,63.0
2022-08-28,40.0
2022-09-04,35.0
2022-09-11,49.0
2022-09-18,48.0
2022-09-25,87.0
2022-10-02,69.0
2022-10-09,68.0
2022-10-16,48.0
2022-10-23,58.0
2022-10-30,71.0
2022-11-06,64.0
2022-11-13,47.0
2022-11-20,31.0
2022-11-27,80.0
2022-12-04,35.0
2022-12-11,43.0
2022-12-18,70.0
2022-12-25,86.0
