,MVT_GT_Denver CO
2017-01-29,22.0
2017-02-05,15.0
2017-02-19,17.0
2017-02-26,41.0
2017-03-05,21.0
2017-04-09,27.0
2017-05-07,44.0
2017-05-21,24.0
2017-05-28,43.0
2017-06-11,37.0
2017-06-18,14.0
2017-06-25,31.0
2017-07-02,41.0
2017-07-30,37.0
2017-08-06,18.0
2017-08-27,31.0
2017-09-03,31.0
2017-09-10,63.0
2017-09-24,29.0
2017-10-22,34.0
2017-11-05,20.0
2017-11-12,37.0
2017-11-19,18.0
2017-12-03,21.0
2017-12-10,67.0
2017-12-17,30.0
2017-12-31,23.0
2018-01-07,22.0
2018-01-14,23.0
2018-01-21,75.0
2018-01-28,17.0
2018-02-04,16.0
2018-02-25,29.0
2018-03-04,14.0
2018-03-11,20.0
2018-03-18,15.0
2018-03-25,19.0
2018-04-01,19.0
2018-04-08,38.0
2018-04-15,13.0
2018-04-22,18.0
2018-04-29,23.0
2018-05-20,26.0
2018-06-10,16.0
2018-06-17,54.0
2018-07-08,15.0
2018-07-22,19.0
2018-08-12,23.0
2018-08-19,37.0
2018-08-26,49.0
2018-09-02,13.0
2018-09-16,62.0
2018-09-23,13.0
2018-10-07,34.0
2018-10-21,37.0
2018-11-11,26.0
2018-11-18,19.0
2018-12-02,16.0
2018-12-23,31.0
2018-12-30,43.0
2019-01-06,35.0
2019-01-27,13.0
2019-02-03,21.0
2019-02-10,19.0
2019-02-17,23.0
2019-02-24,16.0
2019-03-03,39.0
2019-03-10,21.0
2019-03-17,20.0
2019-03-24,14.0
2019-03-31,44.0
2019-04-07,18.0
2019-04-28,29.0
2019-05-05,22.0
2019-05-12,20.0
2019-05-19,46.0
2019-06-02,24.0
2019-06-16,59.0
2019-06-23,15.0
2019-06-30,28.0
2019-07-07,18.0
2019-07-14,47.0
2019-07-21,15.0
2019-07-28,32.0
2019-08-04,30.0
2019-08-11,15.0
2019-08-18,41.0
2019-09-08,32.0
2019-09-29,26.0
2019-10-06,39.0
2019-10-13,19.0
2019-10-20,35.0
2019-10-27,31.0
2019-11-10,21.0
2019-11-17,22.0
2019-11-24,70.0
2019-12-01,30.0
2019-12-08,28.0
2019-12-22,15.0
2019-12-29,26.0
2020-01-12,15.0
2020-01-19,21.0
2020-01-26,41.0
2020-02-02,18.0
2020-02-09,15.0
2020-02-16,40.0
2020-02-23,45.0
2020-03-22,43.0
2020-03-29,47.0
2020-04-05,20.0
2020-04-19,15.0
2020-04-26,28.0
2020-05-03,26.0
2020-05-10,20.0
2020-05-31,26.0
2020-06-07,18.0
2020-06-14,43.0
2020-06-28,46.0
2020-07-05,36.0
2020-07-12,31.0
2020-07-19,25.0
2020-07-26,30.0
2020-08-09,29.0
2020-08-23,13.0
2020-08-30,24.0
2020-09-13,46.0
2020-09-20,29.0
2020-09-27,33.0
2020-10-04,38.0
2020-10-11,15.0
2020-11-01,24.0
2020-11-08,14.0
2020-11-15,43.0
2020-12-13,40.0
2020-12-20,30.0
2020-12-27,55.0
2021-01-03,47.0
2021-01-10,44.0
2021-01-17,33.0
2021-01-24,36.0
2021-01-31,25.0
2021-02-14,48.0
2021-02-28,17.0
2021-03-07,25.0
2021-03-14,58.0
2021-03-28,14.0
2021-04-04,35.0
2021-04-18,61.0
2021-04-25,35.0
2021-05-02,23.0
2021-05-09,30.0
2021-05-16,34.0
2021-05-23,55.0
2021-05-30,41.0
2021-06-06,34.0
2021-06-13,60.0
2021-06-20,22.0
2021-06-27,100.0
2021-07-04,17.0
2021-07-11,45.0
2021-07-18,56.0
2021-07-25,31.0
2021-08-01,43.0
2021-08-08,25.0
2021-08-15,28.0
2021-08-22,33.0
2021-08-29,26.0
2021-09-05,48.0
2021-09-12,43.0
2021-09-26,39.0
2021-10-03,41.0
2021-10-10,24.0
2021-10-17,23.0
2021-10-24,17.0
2021-10-31,27.0
2021-11-21,28.0
2021-11-28,29.0
2021-12-05,26.0
2021-12-12,23.0
2021-12-19,49.0
2021-12-26,46.0
2022-01-02,43.0
2022-01-09,57.0
2022-01-16,80.0
2022-01-23,46.0
2022-01-30,29.0
2022-02-06,25.0
2022-02-13,17.0
2022-02-20,47.0
2022-02-27,54.0
2022-03-06,30.0
2022-03-13,46.0
2022-03-20,34.0
2022-03-27,20.0
2022-04-03,26.0
2022-04-10,51.0
2022-04-24,35.0
2022-05-01,39.0
2022-05-08,23.0
2022-05-15,53.0
2022-05-22,35.0
2022-05-29,14.0
2022-06-05,59.0
2022-06-12,62.0
2022-06-19,64.0
2022-06-26,79.0
2022-07-03,32.0
2022-07-10,25.0
2022-07-17,15.0
2022-07-24,49.0
2022-07-31,23.0
2022-08-07,53.0
2022-08-14,39.0
2022-08-21,45.0
2022-08-28,96.0
2022-09-04,73.0
2022-09-11,44.0
2022-09-18,36.0
2022-09-25,41.0
2022-10-02,21.0
2022-10-09,27.0
2022-10-16,51.0
2022-10-23,47.0
2022-10-30,69.0
2022-11-06,42.0
2022-11-13,23.0
2022-11-20,47.0
2022-11-27,35.0
2022-12-04,25.0
2022-12-11,51.0
2022-12-18,54.0
2022-12-25,27.0
