,MVT_GT_Phoenix AZ
2017-01-01,44.0
2017-01-08,43.0
2017-01-15,35.0
2017-01-22,80.0
2017-02-26,33.0
2017-03-26,21.0
2017-04-23,19.0
2017-05-14,50.0
2017-05-21,64.0
2017-05-28,24.0
2017-06-11,55.0
2017-06-18,42.0
2017-07-02,43.0
2017-07-16,54.0
2017-07-23,60.0
2017-07-30,56.0
2017-08-06,61.0
2017-08-13,68.0
2017-08-20,21.0
2017-09-03,35.0
2017-09-10,23.0
2017-09-24,18.0
2017-10-15,29.0
2017-11-05,48.0
2017-11-12,68.0
2017-11-19,28.0
2017-12-03,50.0
2017-12-17,47.0
2017-12-24,38.0
2017-12-31,33.0
2018-01-14,31.0
2018-02-18,42.0
2018-02-25,24.0
2018-03-11,40.0
2018-03-18,30.0
2018-04-01,44.0
2018-04-08,49.0
2018-04-22,41.0
2018-05-13,71.0
2018-05-20,31.0
2018-06-10,39.0
2018-06-24,21.0
2018-07-01,34.0
2018-07-15,74.0
2018-07-22,21.0
2018-07-29,57.0
2018-08-05,24.0
2018-08-12,39.0
2018-08-26,48.0
2018-09-09,22.0
2018-09-16,19.0
2018-09-30,63.0
2018-10-14,23.0
2018-11-18,25.0
2018-12-02,27.0
2018-12-16,46.0
2018-12-23,35.0
2018-12-30,19.0
2019-01-06,48.0
2019-01-13,67.0
2019-01-27,58.0
2019-03-03,28.0
2019-03-10,21.0
2019-03-24,76.0
2019-04-07,17.0
2019-04-14,20.0
2019-04-21,17.0
2019-04-28,48.0
2019-05-05,41.0
2019-05-12,22.0
2019-05-26,69.0
2019-06-09,56.0
2019-06-30,60.0
2019-07-07,39.0
2019-07-14,27.0
2019-08-04,23.0
2019-08-18,90.0
2019-08-25,35.0
2019-09-08,19.0
2019-09-15,20.0
2019-09-22,31.0
2019-09-29,45.0
2019-10-06,19.0
2019-10-20,24.0
2019-10-27,53.0
2019-11-03,24.0
2019-11-17,43.0
2019-11-24,60.0
2019-12-01,36.0
2019-12-15,20.0
2019-12-22,28.0
2019-12-29,49.0
2020-01-05,21.0
2020-01-12,25.0
2020-01-19,48.0
2020-01-26,18.0
2020-02-02,34.0
2020-02-09,40.0
2020-02-23,74.0
2020-03-01,100.0
2020-03-08,37.0
2020-03-22,33.0
2020-04-05,18.0
2020-04-12,18.0
2020-04-19,41.0
2020-04-26,31.0
2020-05-03,30.0
2020-05-10,26.0
2020-05-17,43.0
2020-05-24,52.0
2020-05-31,27.0
2020-06-07,61.0
2020-06-14,17.0
2020-07-05,32.0
2020-07-12,22.0
2020-08-02,26.0
2020-08-09,21.0
2020-08-16,33.0
2020-08-23,14.0
2020-08-30,28.0
2020-09-06,49.0
2020-09-13,47.0
2020-09-20,22.0
2020-10-04,24.0
2020-10-11,46.0
2020-10-18,24.0
2020-10-25,19.0
2020-11-01,14.0
2020-11-08,50.0
2020-11-29,30.0
2020-12-06,46.0
2020-12-13,21.0
2020-12-20,25.0
2020-12-27,51.0
2021-01-17,39.0
2021-01-24,55.0
2021-01-31,64.0
2021-02-14,37.0
2021-02-21,36.0
2021-02-28,43.0
2021-03-28,44.0
2021-04-04,25.0
2021-04-18,25.0
2021-05-16,29.0
2021-05-23,38.0
2021-05-30,60.0
2021-06-20,30.0
2021-06-27,43.0
2021-07-04,76.0
2021-07-11,30.0
2021-08-01,19.0
2021-08-08,47.0
2021-08-15,24.0
2021-08-22,56.0
2021-09-05,18.0
2021-09-19,35.0
2021-09-26,27.0
2021-10-03,49.0
2021-10-17,58.0
2021-10-24,23.0
2021-11-14,32.0
2021-12-12,32.0
2022-01-02,45.0
2022-01-30,19.0
2022-02-06,49.0
2022-02-13,33.0
2022-02-27,26.0
2022-03-06,27.0
2022-03-13,35.0
2022-03-20,15.0
2022-03-27,23.0
2022-04-03,13.0
2022-04-17,13.0
2022-05-01,14.0
2022-05-08,36.0
2022-05-22,32.0
2022-06-05,45.0
2022-06-12,55.0
2022-06-19,30.0
2022-06-26,43.0
2022-07-03,43.0
2022-07-10,55.0
2022-07-24,50.0
2022-07-31,51.0
2022-08-07,15.0
2022-08-28,52.0
2022-09-11,16.0
2022-09-18,39.0
2022-09-25,37.0
2022-10-02,30.0
2022-10-16,48.0
2022-10-23,29.0
2022-11-13,66.0
2022-11-20,40.0
2022-12-04,21.0
2022-12-11,67.0
2022-12-25,17.0
