,MVT_GT_Chicago IL
2019-04-21,72.0
2019-04-28,29.0
2019-05-05,11.0
2019-05-19,27.0
2019-05-26,29.0
2019-06-02,45.0
2019-06-09,19.0
2019-06-16,25.0
2019-06-23,18.0
2019-06-30,31.0
2019-07-07,33.0
2019-07-14,40.0
2019-07-21,22.0
2019-07-28,12.0
2019-08-04,42.0
2019-08-11,38.0
2019-08-18,71.0
2019-08-25,13.0
2019-09-01,41.0
2019-09-08,14.0
2019-09-22,19.0
2019-09-29,12.0
2019-10-06,49.0
2019-10-13,32.0
2019-10-20,27.0
2019-11-03,68.0
2019-11-10,29.0
2019-11-17,30.0
2019-11-24,43.0
2019-12-01,25.0
2019-12-08,26.0
2019-12-15,69.0
2019-12-22,16.0
2019-12-29,49.0
2020-01-05,52.0
2020-01-12,46.0
2020-01-19,41.0
2020-01-26,36.0
2020-02-02,33.0
2020-02-09,33.0
2020-02-16,23.0
2020-02-23,19.0
2020-03-01,34.0
2020-03-08,20.0
2020-03-22,11.0
2020-04-05,32.0
2020-04-12,11.0
2020-04-19,13.0
2020-05-10,19.0
2020-05-17,20.0
2020-05-31,67.0
2020-06-07,32.0
2020-06-21,27.0
2020-07-12,71.0
2020-07-19,27.0
2020-07-26,37.0
2020-08-02,25.0
2020-08-09,27.0
2020-08-16,29.0
2020-08-23,32.0
2020-08-30,27.0
2020-09-06,30.0
2020-09-13,48.0
2020-09-20,32.0
2020-10-04,24.0
2020-10-11,51.0
2020-10-25,43.0
2020-11-01,46.0
2020-11-08,20.0
2020-11-15,54.0
2020-11-22,36.0
2020-11-29,53.0
2020-12-06,50.0
2020-12-13,80.0
2020-12-20,58.0
2020-12-27,73.0
2021-01-03,36.0
2021-01-10,33.0
2021-01-17,48.0
2021-01-24,59.0
2021-01-31,65.0
2021-02-07,16.0
2021-02-14,41.0
2021-02-21,24.0
2021-02-28,16.0
2021-03-07,22.0
2021-03-14,30.0
2021-03-21,17.0
2021-03-28,50.0
2021-04-04,36.0
2021-04-11,33.0
2021-04-18,30.0
2021-04-25,32.0
2021-05-02,33.0
2021-05-09,10.0
2021-05-16,23.0
2021-05-23,42.0
2021-05-30,46.0
2021-06-06,26.0
2021-06-13,22.0
2021-06-20,10.0
2021-06-27,16.0
2021-07-04,50.0
2021-07-11,24.0
2021-07-18,69.0
2021-07-25,23.0
2021-08-01,34.0
2021-08-15,26.0
2021-08-22,24.0
2021-08-29,52.0
2021-09-05,23.0
2021-09-12,13.0
2021-09-19,23.0
2021-09-26,32.0
2021-10-03,59.0
2021-10-10,43.0
2021-10-17,31.0
2021-10-24,51.0
2021-10-31,52.0
2021-11-07,58.0
2021-11-14,52.0
2021-11-21,22.0
2021-11-28,37.0
2021-12-05,21.0
2021-12-12,100.0
2021-12-19,12.0
2021-12-26,35.0
2022-01-02,49.0
2022-01-09,43.0
2022-01-16,44.0
2022-01-23,23.0
2022-01-30,29.0
2022-02-06,25.0
2022-02-13,38.0
2022-02-20,78.0
2022-02-27,19.0
2022-03-06,65.0
2022-03-13,39.0
2022-03-20,74.0
2022-03-27,50.0
2022-04-03,26.0
2022-04-10,55.0
2022-04-17,45.0
2022-04-24,56.0
2022-05-01,11.0
2022-05-08,10.0
2022-05-15,27.0
2022-05-22,58.0
2022-05-29,14.0
2022-06-05,37.0
2022-06-12,23.0
2022-06-19,48.0
2022-06-26,46.0
2022-07-03,44.0
2022-07-10,70.0
2022-07-17,32.0
2022-07-24,60.0
2022-07-31,54.0
2022-08-07,61.0
2022-08-14,82.0
2022-08-21,44.0
2022-08-28,64.0
2022-09-04,28.0
2022-09-11,85.0
2022-09-18,36.0
2022-09-25,73.0
2022-10-02,66.0
2022-10-09,46.0
2022-10-16,90.0
2022-10-23,32.0
2022-10-30,38.0
2022-11-06,28.0
2022-11-13,39.0
2022-11-20,50.0
2022-11-27,45.0
2022-12-04,53.0
2022-12-11,46.0
2022-12-18,73.0
2022-12-25,60.0
