,MVT_GT_Houston TX
2017-01-01,24.0
2017-01-08,71.0
2017-01-22,45.0
2017-02-12,25.0
2017-02-19,18.0
2017-02-26,55.0
2017-03-05,18.0
2017-04-02,47.0
2017-04-09,80.0
2017-04-23,44.0
2017-04-30,44.0
2017-05-07,24.0
2017-05-14,99.0
2017-05-21,25.0
2017-05-28,34.0
2017-06-04,18.0
2017-06-11,42.0
2017-06-18,27.0
2017-06-25,17.0
2017-07-02,36.0
2017-07-09,47.0
2017-07-16,31.0
2017-08-06,32.0
2017-09-03,46.0
2017-09-17,44.0
2017-09-24,35.0
2017-10-15,44.0
2017-10-22,20.0
2017-10-29,36.0
2017-11-05,35.0
2017-11-12,36.0
2017-11-19,38.0
2017-11-26,31.0
2017-12-03,23.0
2017-12-10,57.0
2017-12-17,20.0
2017-12-24,25.0
2017-12-31,42.0
2018-01-14,25.0
2018-01-21,25.0
2018-01-28,28.0
2018-02-04,76.0
2018-02-11,36.0
2018-02-18,15.0
2018-03-04,28.0
2018-03-18,53.0
2018-03-25,38.0
2018-04-01,32.0
2018-04-08,56.0
2018-04-15,30.0
2018-04-22,55.0
2018-04-29,44.0
2018-05-06,21.0
2018-05-13,50.0
2018-05-27,40.0
2018-06-03,38.0
2018-06-10,69.0
2018-06-17,84.0
2018-06-24,42.0
2018-07-08,29.0
2018-07-15,39.0
2018-07-22,34.0
2018-07-29,30.0
2018-08-05,26.0
2018-08-19,41.0
2018-08-26,31.0
2018-09-02,21.0
2018-09-09,23.0
2018-09-16,26.0
2018-09-23,34.0
2018-09-30,86.0
2018-10-07,23.0
2018-10-14,42.0
2018-10-21,100.0
2018-10-28,70.0
2018-11-11,44.0
2018-11-18,50.0
2018-11-25,19.0
2018-12-02,34.0
2018-12-09,47.0
2018-12-16,18.0
2018-12-23,24.0
2018-12-30,17.0
2019-01-06,40.0
2019-01-13,45.0
2019-01-20,32.0
2019-02-03,43.0
2019-02-10,30.0
2019-02-17,32.0
2019-02-24,43.0
2019-03-10,34.0
2019-03-17,46.0
2019-03-24,34.0
2019-04-21,19.0
2019-04-28,40.0
2019-05-05,15.0
2019-05-19,34.0
2019-06-02,54.0
2019-06-09,29.0
2019-06-23,41.0
2019-06-30,33.0
2019-07-07,93.0
2019-07-14,17.0
2019-07-21,41.0
2019-07-28,46.0
2019-08-11,30.0
2019-08-18,68.0
2019-09-08,46.0
2019-09-22,20.0
2019-09-29,32.0
2019-10-13,26.0
2019-10-20,18.0
2019-10-27,35.0
2019-11-03,30.0
2019-11-10,44.0
2019-11-17,28.0
2019-11-24,67.0
2019-12-01,43.0
2019-12-08,64.0
2019-12-15,17.0
2019-12-22,50.0
2019-12-29,34.0
2020-01-05,19.0
2020-01-12,48.0
2020-01-19,42.0
2020-01-26,62.0
2020-02-02,53.0
2020-02-09,33.0
2020-02-16,58.0
2020-02-23,67.0
2020-03-01,26.0
2020-03-15,38.0
2020-03-22,47.0
2020-03-29,47.0
2020-04-05,20.0
2020-04-12,23.0
2020-05-03,56.0
2020-05-10,52.0
2020-05-17,49.0
2020-05-24,35.0
2020-05-31,51.0
2020-06-14,71.0
2020-06-21,42.0
2020-06-28,31.0
2020-07-05,43.0
2020-07-12,41.0
2020-07-19,32.0
2020-07-26,58.0
2020-08-02,29.0
2020-08-16,40.0
2020-08-23,77.0
2020-08-30,37.0
2020-09-13,23.0
2020-09-20,44.0
2020-10-04,56.0
2020-10-18,62.0
2020-10-25,64.0
2020-11-01,38.0
2020-11-15,37.0
2020-11-29,16.0
2020-12-06,40.0
2020-12-13,27.0
2020-12-20,29.0
2020-12-27,38.0
2021-01-03,41.0
2021-01-10,40.0
2021-01-17,33.0
2021-01-24,28.0
2021-01-31,32.0
2021-02-07,47.0
2021-02-21,25.0
2021-02-28,19.0
2021-03-14,31.0
2021-03-21,42.0
2021-04-04,27.0
2021-04-11,71.0
2021-04-18,58.0
2021-04-25,23.0
2021-05-02,34.0
2021-05-09,34.0
2021-05-16,29.0
2021-05-23,65.0
2021-05-30,35.0
2021-06-06,18.0
2021-06-13,25.0
2021-06-27,34.0
2021-07-04,46.0
2021-07-11,51.0
2021-08-01,31.0
2021-08-08,45.0
2021-08-15,33.0
2021-08-22,73.0
2021-09-05,34.0
2021-09-12,49.0
2021-09-19,83.0
2021-09-26,15.0
2021-10-03,34.0
2021-10-10,67.0
2021-10-17,50.0
2021-10-24,52.0
2021-10-31,53.0
2021-11-07,22.0
2021-11-14,28.0
2021-11-21,54.0
2021-11-28,25.0
2021-12-05,33.0
2021-12-12,32.0
2021-12-19,26.0
2021-12-26,61.0
2022-01-02,35.0
2022-01-09,67.0
2022-01-16,20.0
2022-01-23,49.0
2022-01-30,42.0
2022-02-13,50.0
2022-02-20,14.0
2022-02-27,40.0
2022-03-06,62.0
2022-03-13,55.0
2022-03-20,60.0
2022-03-27,32.0
2022-04-03,49.0
2022-04-10,85.0
2022-04-17,58.0
2022-04-24,22.0
2022-05-01,17.0
2022-05-15,32.0
2022-05-22,75.0
2022-05-29,24.0
2022-06-05,62.0
2022-06-12,35.0
2022-06-19,19.0
2022-06-26,61.0
2022-07-03,54.0
2022-07-10,82.0
2022-07-17,33.0
2022-07-31,85.0
2022-08-07,32.0
2022-08-14,39.0
2022-08-21,66.0
2022-08-28,60.0
2022-09-04,75.0
2022-09-11,52.0
2022-09-18,53.0
2022-09-25,45.0
2022-10-02,31.0
2022-10-09,47.0
2022-10-16,61.0
2022-10-23,34.0
2022-10-30,68.0
2022-11-06,34.0
2022-11-13,37.0
2022-11-20,31.0
2022-11-27,34.0
2022-12-04,35.0
2022-12-11,14.0
2022-12-18,37.0
2022-12-25,18.0
