,MVT_GT_Los Angeles CA
2017-01-01,49.0
2017-01-08,59.0
2017-01-15,66.0
2017-01-22,23.0
2017-01-29,41.0
2017-02-05,45.0
2017-02-12,16.0
2017-02-19,52.0
2017-02-26,46.0
2017-03-05,55.0
2017-03-12,29.0
2017-03-19,64.0
2017-03-26,45.0
2017-04-02,50.0
2017-04-09,59.0
2017-04-16,56.0
2017-04-30,48.0
2017-05-07,64.0
2017-05-14,42.0
2017-05-21,39.0
2017-05-28,17.0
2017-06-04,54.0
2017-06-11,59.0
2017-06-18,56.0
2017-06-25,59.0
2017-07-02,63.0
2017-07-09,48.0
2017-07-16,43.0
2017-07-23,50.0
2017-07-30,51.0
2017-08-06,61.0
2017-08-13,96.0
2017-08-20,51.0
2017-08-27,20.0
2017-09-03,52.0
2017-09-10,45.0
2017-09-17,66.0
2017-09-24,65.0
2017-10-01,57.0
2017-10-08,45.0
2017-10-15,69.0
2017-10-22,56.0
2017-10-29,74.0
2017-11-05,52.0
2017-11-12,85.0
2017-11-19,65.0
2017-11-26,76.0
2017-12-03,39.0
2017-12-10,34.0
2017-12-17,49.0
2017-12-24,67.0
2017-12-31,36.0
2018-01-07,28.0
2018-01-14,25.0
2018-01-21,63.0
2018-01-28,58.0
2018-02-04,86.0
2018-02-11,38.0
2018-02-18,75.0
2018-02-25,45.0
2018-03-04,35.0
2018-03-11,39.0
2018-03-18,46.0
2018-03-25,57.0
2018-04-01,56.0
2018-04-08,41.0
2018-04-15,40.0
2018-04-22,26.0
2018-04-29,54.0
2018-05-06,66.0
2018-05-13,55.0
2018-05-20,76.0
2018-05-27,43.0
2018-06-03,87.0
2018-06-10,29.0
2018-06-17,39.0
2018-06-24,71.0
2018-07-01,45.0
2018-07-08,51.0
2018-07-15,75.0
2018-07-22,55.0
2018-07-29,35.0
2018-08-05,42.0
2018-08-12,56.0
2018-08-19,51.0
2018-08-26,47.0
2018-09-02,12.0
2018-09-09,41.0
2018-09-16,38.0
2018-09-23,64.0
2018-09-30,19.0
2018-10-07,40.0
2018-10-14,24.0
2018-10-21,57.0
2018-10-28,53.0
2018-11-04,49.0
2018-11-11,56.0
2018-11-18,56.0
2018-11-25,43.0
2018-12-02,53.0
2018-12-09,59.0
2018-12-16,52.0
2018-12-23,64.0
2018-12-30,55.0
2019-01-06,54.0
2019-01-13,32.0
2019-01-20,34.0
2019-01-27,57.0
2019-02-03,66.0
2019-02-10,46.0
2019-02-17,54.0
2019-02-24,64.0
2019-03-03,58.0
2019-03-10,25.0
2019-03-17,58.0
2019-03-24,41.0
2019-03-31,18.0
2019-04-07,24.0
2019-04-14,54.0
2019-04-21,46.0
2019-04-28,46.0
2019-05-05,56.0
2019-05-12,59.0
2019-05-19,22.0
2019-05-26,23.0
2019-06-02,62.0
2019-06-09,42.0
2019-06-16,79.0
2019-06-23,42.0
2019-06-30,38.0
2019-07-07,59.0
2019-07-14,40.0
2019-07-21,53.0
2019-07-28,51.0
2019-08-04,45.0
2019-08-11,44.0
2019-08-18,81.0
2019-08-25,66.0
2019-09-01,66.0
2019-09-08,52.0
2019-09-15,54.0
2019-09-22,53.0
2019-09-29,83.0
2019-10-06,31.0
2019-10-13,29.0
2019-10-20,40.0
2019-10-27,60.0
2019-11-03,47.0
2019-11-10,38.0
2019-11-17,53.0
2019-11-24,12.0
2019-12-01,54.0
2019-12-08,51.0
2019-12-15,29.0
2019-12-22,42.0
2019-12-29,45.0
2020-01-05,36.0
2020-01-12,65.0
2020-01-19,47.0
2020-01-26,46.0
2020-02-02,65.0
2020-02-09,62.0
2020-02-16,55.0
2020-02-23,72.0
2020-03-01,45.0
2020-03-08,33.0
2020-03-15,54.0
2020-03-22,13.0
2020-03-29,22.0
2020-04-05,41.0
2020-04-12,49.0
2020-04-19,33.0
2020-04-26,70.0
2020-05-03,51.0
2020-05-10,43.0
2020-05-17,43.0
2020-05-24,54.0
2020-05-31,51.0
2020-06-07,35.0
2020-06-14,48.0
2020-06-21,54.0
2020-06-28,46.0
2020-07-05,34.0
2020-07-12,41.0
2020-07-19,68.0
2020-07-26,57.0
2020-08-02,50.0
2020-08-09,34.0
2020-08-16,39.0
2020-08-23,45.0
2020-08-30,24.0
2020-09-06,25.0
2020-09-13,40.0
2020-09-20,43.0
2020-09-27,46.0
2020-10-04,51.0
2020-10-11,34.0
2020-10-18,45.0
2020-10-25,30.0
2020-11-01,39.0
2020-11-08,56.0
2020-11-15,49.0
2020-11-22,38.0
2020-11-29,46.0
2020-12-06,11.0
2020-12-13,39.0
2020-12-20,49.0
2020-12-27,68.0
2021-01-03,62.0
2021-01-10,57.0
2021-01-17,36.0
2021-01-24,42.0
2021-01-31,69.0
2021-02-07,54.0
2021-02-14,57.0
2021-02-21,35.0
2021-02-28,39.0
2021-03-07,39.0
2021-03-14,69.0
2021-03-21,40.0
2021-03-28,53.0
2021-04-04,27.0
2021-04-11,49.0
2021-04-18,49.0
2021-04-25,66.0
2021-05-02,47.0
2021-05-09,50.0
2021-05-16,56.0
2021-05-23,53.0
2021-05-30,68.0
2021-06-06,48.0
2021-06-13,48.0
2021-06-20,17.0
2021-06-27,48.0
2021-07-04,68.0
2021-07-11,38.0
2021-07-18,50.0
2021-07-25,40.0
2021-08-01,78.0
2021-08-08,50.0
2021-08-15,32.0
2021-08-22,48.0
2021-08-29,66.0
2021-09-05,40.0
2021-09-12,62.0
2021-09-19,61.0
2021-09-26,65.0
2021-10-03,37.0
2021-10-10,46.0
2021-10-17,32.0
2021-10-24,63.0
2021-10-31,67.0
2021-11-07,46.0
2021-11-14,64.0
2021-11-21,100.0
2021-11-28,56.0
2021-12-05,48.0
2021-12-12,35.0
2021-12-19,51.0
2021-12-26,29.0
2022-01-02,62.0
2022-01-09,93.0
2022-01-16,58.0
2022-01-23,86.0
2022-01-30,82.0
2022-02-06,100.0
