,MVT_GT_Las Vegas NV
2017-01-22,22.0
2017-03-19,44.0
2017-03-26,24.0
2017-04-09,17.0
2017-04-16,13.0
2017-05-14,20.0
2017-06-18,13.0
2017-06-25,24.0
2017-07-02,26.0
2017-07-09,29.0
2017-07-23,88.0
2017-08-20,22.0
2017-08-27,22.0
2017-09-03,14.0
2017-09-17,9.0
2017-09-24,10.0
2017-10-01,37.0
2017-10-08,18.0
2017-10-29,35.0
2017-11-19,14.0
2017-12-10,34.0
2017-12-17,19.0
2017-12-31,15.0
2018-02-11,16.0
2018-02-18,20.0
2018-02-25,15.0
2018-03-11,14.0
2018-03-18,17.0
2018-04-08,15.0
2018-04-15,34.0
2018-04-22,25.0
2018-04-29,25.0
2018-05-06,12.0
2018-05-20,35.0
2018-05-27,22.0
2018-06-03,100.0
2018-06-10,15.0
2018-06-17,34.0
2018-07-15,40.0
2018-07-22,25.0
2018-07-29,17.0
2018-08-26,25.0
2018-09-02,37.0
2018-09-23,24.0
2018-09-30,17.0
2018-10-07,15.0
2018-10-21,44.0
2018-10-28,95.0
2018-11-11,22.0
2018-11-18,22.0
2018-11-25,31.0
2018-12-02,29.0
2018-12-09,20.0
2018-12-16,19.0
2018-12-30,15.0
2019-01-13,22.0
2019-01-27,12.0
2019-02-10,13.0
2019-02-17,28.0
2019-03-10,15.0
2019-03-24,29.0
2019-04-21,13.0
2019-04-28,12.0
2019-05-05,18.0
2019-05-12,18.0
2019-06-23,13.0
2019-06-30,15.0
2019-07-07,28.0
2019-08-18,27.0
2019-08-25,20.0
2019-09-01,14.0
2019-10-06,26.0
2019-10-20,12.0
2019-11-03,27.0
2019-11-10,34.0
2019-11-17,36.0
2019-11-24,20.0
2020-01-05,24.0
2020-01-19,24.0
2020-02-02,24.0
2020-02-09,23.0
2020-02-23,34.0
2020-05-03,54.0
2020-05-10,14.0
2020-05-17,11.0
2020-05-31,39.0
2020-06-21,14.0
2020-06-28,12.0
2020-07-05,11.0
2020-07-12,12.0
2020-07-26,20.0
2020-08-02,30.0
2020-08-23,32.0
2020-08-30,21.0
2020-09-13,28.0
2020-10-11,12.0
2020-10-18,12.0
2020-11-08,31.0
2020-11-15,15.0
2020-11-22,23.0
2020-12-06,21.0
2020-12-20,28.0
2020-12-27,21.0
2021-01-03,12.0
2021-01-10,45.0
2021-01-17,39.0
2021-02-14,19.0
2021-02-21,24.0
2021-03-07,39.0
2021-04-04,20.0
2021-04-11,12.0
2021-04-25,23.0
2021-05-09,14.0
2021-05-23,11.0
2021-06-06,32.0
2021-06-13,17.0
2021-06-20,37.0
2021-07-11,12.0
2021-07-25,23.0
2021-08-01,12.0
2021-08-15,31.0
2021-08-22,19.0
2021-08-29,34.0
2021-09-26,13.0
2021-10-03,23.0
2021-10-17,15.0
2021-11-14,19.0
2021-11-21,21.0
2021-12-19,58.0
2021-12-26,24.0
2022-01-16,34.0
2022-01-30,20.0
2022-02-13,16.0
2022-02-20,17.0
2022-02-27,24.0
2022-03-06,22.0
2022-03-13,41.0
2022-03-20,18.0
2022-03-27,21.0
2022-04-03,14.0
2022-04-10,15.0
2022-04-24,11.0
2022-05-01,29.0
2022-05-22,36.0
2022-06-12,22.0
2022-06-19,40.0
2022-06-26,26.0
2022-07-03,20.0
2022-07-10,15.0
2022-08-07,22.0
2022-08-14,11.0
2022-08-21,39.0
2022-09-25,23.0
2022-10-02,34.0
2022-10-09,24.0
2022-11-06,32.0
2022-11-13,56.0
2022-11-27,41.0
2022-12-18,14.0
