,MVT_GT_Los Angeles CA
2017-01-01,38.0
2017-01-08,59.0
2017-01-15,63.0
2017-01-22,43.0
2017-01-29,38.0
2017-02-05,43.0
2017-02-12,41.0
2017-02-19,52.0
2017-02-26,40.0
2017-03-05,62.0
2017-03-12,34.0
2017-03-19,76.0
2017-03-26,22.0
2017-04-02,51.0
2017-04-09,57.0
2017-04-16,45.0
2017-04-23,31.0
2017-04-30,40.0
2017-05-07,40.0
2017-05-14,39.0
2017-05-21,53.0
2017-05-28,55.0
2017-06-04,35.0
2017-06-11,65.0
2017-06-18,50.0
2017-06-25,16.0
2017-07-02,57.0
2017-07-09,40.0
2017-07-16,35.0
2017-07-23,48.0
2017-07-30,53.0
2017-08-06,61.0
2017-08-13,81.0
2017-08-20,43.0
2017-08-27,40.0
2017-09-03,40.0
2017-09-10,53.0
2017-09-17,33.0
2017-09-24,65.0
2017-10-01,54.0
2017-10-08,30.0
2017-10-15,38.0
2017-10-22,51.0
2017-10-29,78.0
2017-11-05,42.0
2017-11-12,67.0
2017-11-19,48.0
2017-11-26,59.0
2017-12-03,23.0
2017-12-10,27.0
2017-12-17,52.0
2017-12-24,55.0
2017-12-31,38.0
2018-01-07,15.0
2018-01-14,35.0
2018-01-21,59.0
2018-01-28,54.0
2018-02-04,56.0
2018-02-11,34.0
2018-02-18,61.0
2018-02-25,62.0
2018-03-04,51.0
2018-03-11,23.0
2018-03-18,36.0
2018-03-25,52.0
2018-04-01,60.0
2018-04-08,29.0
2018-04-15,36.0
2018-04-22,20.0
2018-04-29,61.0
2018-05-06,68.0
2018-05-13,61.0
2018-05-20,100.0
2018-05-27,48.0
2018-06-03,60.0
2018-06-10,45.0
2018-06-17,39.0
2018-06-24,56.0
2018-07-01,35.0
2018-07-08,43.0
2018-07-15,56.0
2018-07-22,58.0
2018-07-29,56.0
2018-08-05,45.0
2018-08-12,51.0
2018-08-19,44.0
2018-08-26,40.0
2018-09-02,49.0
2018-09-09,34.0
2018-09-16,35.0
2018-09-23,56.0
2018-09-30,50.0
2018-10-07,61.0
2018-10-14,19.0
2018-10-21,50.0
2018-10-28,38.0
2018-11-04,47.0
2018-11-11,37.0
2018-11-18,55.0
2018-11-25,34.0
2018-12-02,55.0
2018-12-09,52.0
2018-12-16,48.0
2018-12-23,61.0
2018-12-30,71.0
2019-01-06,49.0
2019-01-13,24.0
2019-01-20,41.0
2019-01-27,51.0
2019-02-03,55.0
2019-02-10,36.0
2019-02-17,46.0
2019-02-24,43.0
2019-03-03,60.0
2019-03-10,31.0
2019-03-17,60.0
2019-03-24,45.0
2019-03-31,21.0
2019-04-07,45.0
2019-04-14,37.0
2019-04-21,32.0
2019-04-28,49.0
2019-05-05,61.0
2019-05-12,57.0
2019-05-19,64.0
2019-05-26,40.0
2019-06-02,66.0
2019-06-09,59.0
2019-06-16,41.0
2019-06-23,34.0
2019-06-30,42.0
2019-07-07,66.0
2019-07-14,44.0
2019-07-21,30.0
2019-07-28,46.0
2019-08-04,36.0
2019-08-11,48.0
2019-08-18,62.0
2019-08-25,53.0
2019-09-01,77.0
2019-09-08,42.0
2019-09-15,45.0
2019-09-22,57.0
2019-09-29,73.0
2019-10-06,27.0
2019-10-13,20.0
2019-10-20,55.0
2019-10-27,54.0
2019-11-03,57.0
2019-11-10,35.0
2019-11-17,49.0
2019-11-24,25.0
2019-12-01,52.0
2019-12-08,43.0
2019-12-15,27.0
2019-12-22,40.0
2019-12-29,33.0
2020-01-05,53.0
2020-01-12,52.0
2020-01-19,38.0
2020-01-26,50.0
2020-02-02,53.0
2020-02-09,30.0
2020-02-16,48.0
2020-02-23,62.0
2020-03-01,29.0
2020-03-08,21.0
2020-03-15,45.0
2020-03-22,25.0
2020-03-29,30.0
2020-04-05,47.0
2020-04-12,42.0
2020-04-19,20.0
2020-04-26,60.0
2020-05-03,49.0
2020-05-10,39.0
2020-05-17,47.0
2020-05-24,48.0
2020-05-31,61.0
2020-06-07,32.0
2020-06-14,20.0
2020-06-21,50.0
2020-06-28,32.0
2020-07-05,45.0
2020-07-12,44.0
2020-07-19,54.0
2020-07-26,53.0
2020-08-02,27.0
