,MVT_GT_Dallas-Ft. Worth TX
2017-01-08,49.0
2017-01-22,81.0
2017-01-29,24.0
2017-02-05,24.0
2017-02-12,24.0
2017-02-26,32.0
2017-03-12,54.0
2017-03-26,39.0
2017-04-02,24.0
2017-04-09,47.0
2017-04-16,31.0
2017-04-23,45.0
2017-04-30,30.0
2017-05-14,67.0
2017-05-28,31.0
2017-06-04,46.0
2017-06-11,21.0
2017-06-18,46.0
2017-06-25,32.0
2017-07-02,46.0
2017-07-09,45.0
2017-07-16,48.0
2017-07-23,57.0
2017-07-30,59.0
2017-08-06,53.0
2017-08-13,13.0
2017-08-27,71.0
2017-09-03,23.0
2017-09-10,23.0
2017-09-17,22.0
2017-09-24,43.0
2017-10-01,62.0
2017-10-15,61.0
2017-10-22,67.0
2017-10-29,23.0
2017-11-05,20.0
2017-11-12,35.0
2017-11-19,20.0
2017-11-26,21.0
2017-12-03,31.0
2017-12-10,44.0
2017-12-17,85.0
2017-12-24,35.0
2018-01-07,40.0
2018-01-14,29.0
2018-01-21,32.0
2018-01-28,55.0
2018-02-11,76.0
2018-02-25,22.0
2018-03-11,40.0
2018-03-18,34.0
2018-03-25,28.0
2018-04-01,26.0
2018-04-08,20.0
2018-04-22,22.0
2018-05-06,73.0
2018-05-13,53.0
2018-05-20,30.0
2018-05-27,31.0
2018-06-03,23.0
2018-06-10,73.0
2018-06-17,17.0
2018-06-24,43.0
2018-07-01,45.0
2018-07-08,15.0
2018-07-15,25.0
2018-07-22,37.0
2018-08-12,51.0
2018-08-19,63.0
2018-08-26,29.0
2018-09-02,48.0
2018-09-09,30.0
2018-09-16,35.0
2018-09-23,17.0
2018-09-30,74.0
2018-10-07,47.0
2018-10-14,18.0
2018-10-21,50.0
2018-10-28,16.0
2018-11-04,46.0
2018-11-11,54.0
2018-11-18,18.0
2018-11-25,39.0
2018-12-02,37.0
2018-12-09,27.0
2018-12-16,40.0
2018-12-23,45.0
2018-12-30,43.0
2019-01-06,42.0
2019-01-13,22.0
2019-01-20,54.0
2019-01-27,25.0
2019-02-03,100.0
2019-02-10,30.0
2019-02-17,32.0
2019-02-24,50.0
2019-03-03,58.0
2019-03-10,31.0
2019-03-17,37.0
2019-03-24,48.0
2019-03-31,25.0
2019-04-07,29.0
2019-04-21,45.0
2019-04-28,25.0
2019-05-05,28.0
2019-05-12,55.0
2019-05-19,74.0
2019-05-26,33.0
2019-06-02,17.0
2019-06-09,71.0
2019-06-30,54.0
2019-07-07,47.0
2019-07-14,24.0
2019-07-21,19.0
2019-07-28,38.0
2019-08-04,38.0
2019-08-11,84.0
2019-08-18,57.0
2019-08-25,41.0
2019-09-01,28.0
2019-09-08,15.0
2019-09-15,34.0
2019-09-29,40.0
2019-10-06,41.0
2019-10-13,72.0
2019-10-20,40.0
2019-10-27,20.0
2019-11-03,68.0
2019-11-17,15.0
2019-11-24,21.0
2019-12-01,46.0
2019-12-15,35.0
2019-12-22,24.0
2019-12-29,54.0
2020-01-05,39.0
2020-01-12,41.0
2020-01-19,14.0
2020-01-26,63.0
2020-02-02,36.0
2020-02-09,66.0
2020-02-16,54.0
2020-02-23,22.0
2020-03-01,24.0
2020-03-08,27.0
2020-03-15,20.0
2020-03-22,19.0
2020-03-29,18.0
2020-04-05,25.0
2020-04-12,30.0
2020-04-19,37.0
2020-05-03,18.0
2020-05-10,37.0
2020-05-17,22.0
2020-05-24,53.0
2020-05-31,26.0
2020-06-07,46.0
2020-06-14,54.0
2020-06-21,22.0
2020-06-28,28.0
2020-07-05,20.0
2020-07-19,29.0
2020-08-09,21.0
2020-08-16,24.0
2020-08-23,19.0
2020-08-30,48.0
2020-09-06,34.0
2020-09-13,61.0
2020-09-20,21.0
2020-09-27,59.0
2020-10-04,52.0
2020-10-18,28.0
2020-10-25,62.0
2020-11-01,50.0
2020-11-08,39.0
2020-11-15,96.0
2020-11-22,57.0
2020-11-29,16.0
2020-12-06,19.0
2020-12-20,32.0
2020-12-27,42.0
2021-01-03,51.0
2021-01-10,68.0
2021-01-17,41.0
2021-01-24,35.0
2021-01-31,23.0
2021-02-07,13.0
2021-02-14,71.0
2021-02-21,38.0
2021-02-28,25.0
2021-03-07,34.0
2021-03-14,30.0
2021-03-21,17.0
2021-03-28,50.0
2021-04-11,54.0
2021-04-18,53.0
2021-05-23,35.0
2021-05-30,30.0
2021-06-06,61.0
2021-06-13,57.0
2021-06-20,37.0
2021-06-27,47.0
2021-07-04,34.0
2021-07-11,29.0
2021-07-18,56.0
2021-07-25,56.0
2021-08-01,36.0
2021-08-08,64.0
2021-08-15,53.0
2021-08-22,55.0
2021-08-29,57.0
2021-09-05,31.0
2021-09-12,42.0
2021-09-19,34.0
2021-09-26,52.0
2021-10-10,42.0
2021-10-17,60.0
2021-10-24,43.0
2021-11-07,48.0
2021-11-14,47.0
2021-11-21,45.0
2021-11-28,51.0
2021-12-05,24.0
2021-12-12,63.0
2021-12-19,32.0
2021-12-26,64.0
2022-01-02,23.0
2022-01-09,34.0
2022-01-16,19.0
2022-01-23,96.0
2022-01-30,70.0
2022-02-06,45.0
2022-02-13,71.0
2022-02-20,32.0
2022-02-27,52.0
2022-03-06,31.0
2022-03-13,59.0
2022-03-20,81.0
2022-03-27,34.0
2022-04-03,48.0
2022-04-10,39.0
2022-04-17,85.0
