,MVT_GT_Dallas-Ft. Worth TX
2019-03-03,41.0
2019-03-10,32.0
2019-03-17,28.0
2019-03-24,58.0
2019-03-31,31.0
2019-04-07,32.0
2019-04-14,26.0
2019-04-21,49.0
2019-04-28,25.0
2019-05-05,27.0
2019-05-12,12.0
2019-05-19,47.0
2019-05-26,54.0
2019-06-02,17.0
2019-06-09,61.0
2019-06-16,27.0
2019-06-23,32.0
2019-06-30,30.0
2019-07-14,57.0
2019-07-28,43.0
2019-08-04,45.0
2019-08-11,57.0
2019-08-18,35.0
2019-08-25,29.0
2019-09-01,23.0
2019-09-15,22.0
2019-09-29,14.0
2019-10-06,22.0
2019-10-13,17.0
2019-10-20,34.0
2019-11-03,13.0
2019-11-10,24.0
2019-11-17,32.0
2019-11-24,18.0
2019-12-01,100.0
2019-12-15,35.0
2019-12-22,34.0
2019-12-29,50.0
2020-01-12,22.0
2020-01-26,42.0
2020-02-09,16.0
2020-02-16,26.0
2020-02-23,23.0
2020-03-01,29.0
2020-03-08,24.0
2020-03-22,16.0
2020-03-29,17.0
2020-04-05,19.0
2020-04-12,31.0
2020-04-19,22.0
2020-04-26,27.0
2020-05-03,24.0
2020-05-10,29.0
2020-05-17,59.0
2020-05-24,56.0
2020-05-31,20.0
2020-06-07,20.0
2020-06-14,32.0
2020-06-28,77.0
2020-07-05,19.0
2020-07-12,14.0
2020-07-19,40.0
2020-08-02,16.0
2020-08-09,23.0
2020-08-16,24.0
2020-08-23,47.0
2020-08-30,39.0
2020-09-13,54.0
2020-09-20,12.0
2020-09-27,24.0
2020-10-04,33.0
2020-10-18,42.0
2020-11-08,39.0
2020-11-15,64.0
2020-11-22,35.0
2020-11-29,60.0
2020-12-06,68.0
2020-12-13,20.0
2020-12-20,23.0
2020-12-27,26.0
2021-01-03,30.0
2021-01-10,73.0
2021-01-17,55.0
2021-01-24,31.0
2021-01-31,25.0
2021-02-14,24.0
2021-02-21,23.0
2021-02-28,19.0
2021-03-07,47.0
2021-03-14,34.0
2021-03-21,24.0
2021-03-28,55.0
2021-04-18,35.0
2021-05-02,28.0
2021-05-16,28.0
2021-05-23,69.0
2021-05-30,26.0
2021-06-06,47.0
2021-06-13,43.0
2021-06-20,35.0
2021-06-27,37.0
2021-07-04,50.0
2021-07-18,57.0
2021-07-25,52.0
2021-08-01,17.0
2021-08-08,62.0
2021-08-15,36.0
2021-08-22,45.0
2021-08-29,26.0
2021-09-05,35.0
2021-09-12,18.0
2021-09-19,46.0
2021-09-26,36.0
2021-10-03,13.0
2021-10-17,48.0
2021-10-24,13.0
2021-11-07,58.0
2021-11-14,37.0
2021-11-28,32.0
2021-12-05,27.0
2021-12-12,42.0
2021-12-19,89.0
2021-12-26,57.0
2022-01-02,93.0
2022-01-09,51.0
2022-01-16,36.0
2022-01-23,26.0
2022-01-30,45.0
2022-02-06,33.0
2022-02-13,55.0
2022-02-20,31.0
2022-02-27,49.0
2022-03-06,19.0
2022-03-13,30.0
2022-03-20,28.0
2022-03-27,44.0
2022-04-03,65.0
2022-04-10,56.0
2022-04-17,56.0
2022-04-24,35.0
2022-05-01,37.0
2022-05-08,52.0
2022-05-15,47.0
2022-05-22,22.0
2022-05-29,37.0
2022-06-05,20.0
2022-06-12,41.0
2022-06-19,40.0
2022-06-26,60.0
2022-07-03,32.0
2022-07-10,62.0
2022-07-17,28.0
2022-07-24,41.0
2022-07-31,12.0
2022-08-07,30.0
2022-08-14,57.0
2022-08-21,51.0
2022-08-28,58.0
2022-09-04,51.0
2022-09-11,70.0
2022-09-18,28.0
2022-10-02,37.0
2022-10-09,35.0
2022-10-16,18.0
2022-10-23,56.0
2022-10-30,49.0
2022-11-06,53.0
2022-11-13,32.0
2022-11-20,25.0
2022-11-27,34.0
2022-12-04,56.0
2022-12-18,27.0
2022-12-25,26.0
