,MVT_GT_Philadelphia PA
2017-01-01,25.0
2017-01-08,36.0
2017-01-15,30.0
2017-01-22,15.0
2017-01-29,20.0
2017-02-05,62.0
2017-02-12,36.0
2017-02-19,24.0
2017-02-26,13.0
2017-03-05,34.0
2017-03-19,17.0
2017-04-02,20.0
2017-04-16,24.0
2017-04-23,35.0
2017-05-07,34.0
2017-05-14,27.0
2017-05-21,16.0
2017-05-28,71.0
2017-06-11,16.0
2017-06-18,30.0
2017-06-25,20.0
2017-07-02,34.0
2017-07-09,28.0
2017-07-16,17.0
2017-08-06,38.0
2017-08-13,34.0
2017-08-20,55.0
2017-09-03,36.0
2017-09-10,49.0
2017-09-17,36.0
2017-10-01,23.0
2017-10-08,16.0
2017-10-15,24.0
2017-10-22,22.0
2017-10-29,29.0
2017-11-12,36.0
2017-11-19,35.0
2017-12-03,24.0
2017-12-17,54.0
2017-12-24,39.0
2017-12-31,24.0
2018-01-07,27.0
2018-01-14,31.0
2018-01-28,24.0
2018-02-04,22.0
2018-02-11,17.0
2018-02-18,29.0
2018-02-25,35.0
2018-03-04,49.0
2018-03-18,41.0
2018-03-25,85.0
2018-04-08,23.0
2018-04-29,19.0
2018-05-06,26.0
2018-05-13,22.0
2018-05-20,16.0
2018-05-27,26.0
2018-06-10,36.0
2018-06-24,19.0
2018-07-01,33.0
2018-07-08,28.0
2018-07-15,29.0
2018-07-22,27.0
2018-08-05,32.0
2018-08-12,40.0
2018-08-19,18.0
2018-09-02,14.0
2018-09-16,18.0
2018-09-23,36.0
2018-09-30,30.0
2018-10-07,31.0
2018-10-28,46.0
2018-11-11,13.0
2018-11-18,37.0
2018-11-25,21.0
2018-12-02,45.0
2018-12-09,35.0
2018-12-16,100.0
2018-12-23,24.0
2018-12-30,17.0
2019-01-06,19.0
2019-01-13,25.0
2019-01-20,28.0
2019-01-27,20.0
2019-02-17,30.0
2019-02-24,27.0
2019-03-03,44.0
2019-03-24,17.0
2019-03-31,16.0
2019-04-07,30.0
2019-04-14,34.0
2019-04-28,19.0
2019-05-05,33.0
2019-05-12,23.0
2019-05-26,16.0
2019-06-02,18.0
2019-07-21,24.0
2019-07-28,42.0
2019-08-11,43.0
2019-08-18,37.0
2019-08-25,22.0
2019-09-01,40.0
2019-09-08,15.0
2019-09-15,40.0
2019-09-29,31.0
2019-10-06,37.0
2019-10-13,25.0
2019-10-20,36.0
2019-10-27,12.0
2019-11-03,25.0
2019-11-10,28.0
2019-11-17,38.0
2019-12-01,42.0
2019-12-08,14.0
2019-12-15,67.0
2019-12-22,40.0
2019-12-29,63.0
2020-01-05,37.0
2020-01-12,24.0
2020-01-19,37.0
2020-01-26,52.0
2020-02-02,24.0
2020-02-09,25.0
2020-02-16,25.0
2020-03-01,12.0
2020-03-08,23.0
2020-03-15,18.0
2020-03-22,31.0
2020-03-29,12.0
2020-04-05,12.0
2020-04-12,13.0
2020-04-26,28.0
2020-05-03,24.0
2020-05-10,20.0
2020-05-17,18.0
2020-05-24,23.0
2020-05-31,35.0
2020-06-14,12.0
2020-07-05,21.0
2020-08-09,33.0
2020-08-16,13.0
2020-08-23,18.0
2020-08-30,31.0
2020-09-06,25.0
2020-09-20,44.0
2020-10-11,35.0
2020-10-18,48.0
2020-10-25,38.0
2020-11-01,13.0
2020-11-08,27.0
2020-11-15,36.0
2020-11-22,56.0
2020-11-29,46.0
2020-12-06,20.0
2020-12-13,32.0
2020-12-20,43.0
2020-12-27,75.0
2021-01-03,52.0
2021-01-10,36.0
2021-01-17,13.0
2021-02-07,32.0
2021-03-07,30.0
2021-03-14,42.0
2021-03-28,42.0
2021-04-04,40.0
2021-04-18,72.0
2021-04-25,31.0
2021-05-02,32.0
2021-05-09,20.0
2021-05-16,31.0
2021-05-23,24.0
2021-06-20,22.0
2021-06-27,35.0
2021-07-04,28.0
2021-07-11,70.0
2021-07-25,32.0
2021-08-01,15.0
2021-08-08,21.0
2021-08-15,14.0
2021-08-22,55.0
2021-08-29,29.0
2021-09-05,45.0
2021-09-12,38.0
2021-09-19,34.0
2021-09-26,19.0
2021-10-03,39.0
2021-10-10,32.0
2021-10-17,52.0
2021-10-24,24.0
2021-10-31,67.0
2021-11-07,45.0
2021-11-14,30.0
2021-11-21,22.0
2021-11-28,46.0
2021-12-05,37.0
2021-12-12,21.0
2021-12-19,41.0
2021-12-26,26.0
2022-01-02,47.0
2022-01-09,57.0
2022-01-16,36.0
2022-01-23,57.0
2022-01-30,27.0
2022-02-06,15.0
2022-02-13,29.0
2022-02-20,35.0
2022-02-27,30.0
2022-03-06,40.0
2022-03-13,57.0
2022-03-20,20.0
2022-03-27,24.0
2022-04-03,50.0
2022-04-10,14.0
2022-04-17,36.0
2022-04-24,22.0
2022-05-01,48.0
2022-05-08,34.0
2022-05-15,39.0
2022-05-22,31.0
2022-05-29,35.0
2022-06-05,40.0
2022-06-12,64.0
2022-06-19,41.0
2022-06-26,56.0
2022-07-10,45.0
2022-07-17,51.0
2022-07-24,48.0
2022-07-31,45.0
2022-08-07,49.0
2022-08-14,62.0
2022-08-21,42.0
2022-08-28,55.0
2022-09-04,22.0
2022-09-11,37.0
2022-09-18,59.0
2022-09-25,73.0
2022-10-02,48.0
2022-10-09,52.0
2022-10-16,46.0
2022-10-23,30.0
2022-10-30,40.0
2022-11-06,69.0
2022-11-13,41.0
2022-11-20,48.0
2022-11-27,41.0
2022-12-04,59.0
2022-12-11,22.0
2022-12-18,55.0
2022-12-25,43.0
