,MVT_GT_Philadelphia PA
2017-01-01,19.0
2017-01-08,51.0
2017-01-15,92.0
2017-02-05,30.0
2017-02-12,83.0
2017-02-19,32.0
2017-03-12,26.0
2017-04-02,62.0
2017-04-23,60.0
2017-05-14,60.0
2017-05-21,35.0
2017-05-28,95.0
2017-06-25,52.0
2017-07-02,49.0
2017-07-09,37.0
2017-07-16,21.0
2017-07-30,38.0
2017-08-06,32.0
2017-08-20,56.0
2017-08-27,27.0
2017-09-03,78.0
2017-09-10,30.0
2017-09-24,30.0
2017-10-01,32.0
2017-10-15,25.0
2017-10-22,27.0
2017-10-29,25.0
2017-11-05,69.0
2017-11-12,35.0
2017-11-19,26.0
2017-11-26,27.0
2017-12-03,15.0
2017-12-10,43.0
2017-12-17,39.0
2017-12-31,38.0
2018-01-07,33.0
2018-01-21,32.0
2018-01-28,40.0
2018-02-11,24.0
2018-02-18,79.0
2018-02-25,36.0
2018-03-04,15.0
2018-03-11,27.0
2018-03-18,24.0
2018-03-25,34.0
2018-04-01,25.0
2018-04-08,44.0
2018-04-15,19.0
2018-05-06,38.0
2018-05-13,73.0
2018-05-20,49.0
2018-06-03,30.0
2018-06-17,57.0
2018-06-24,30.0
2018-07-08,28.0
2018-07-15,26.0
2018-07-22,55.0
2018-07-29,16.0
2018-08-05,23.0
2018-08-12,43.0
2018-08-19,46.0
2018-09-02,48.0
2018-09-09,69.0
2018-09-16,37.0
2018-09-23,51.0
2018-09-30,23.0
2018-10-07,36.0
2018-11-04,14.0
2018-12-02,24.0
2018-12-09,14.0
2018-12-16,33.0
2018-12-23,18.0
2018-12-30,82.0
2019-01-13,42.0
2019-01-27,38.0
2019-02-03,23.0
2019-02-10,19.0
2019-02-17,40.0
2019-02-24,34.0
2019-03-03,64.0
2019-03-24,20.0
2019-03-31,24.0
2019-04-14,59.0
2019-04-28,14.0
2019-05-26,29.0
2019-06-02,34.0
2019-06-09,33.0
2019-06-23,54.0
2019-07-07,45.0
2019-07-14,25.0
2019-07-21,19.0
2019-07-28,34.0
2019-08-04,25.0
2019-08-11,43.0
2019-08-18,15.0
2019-09-01,78.0
2019-09-08,15.0
2019-09-15,26.0
2019-09-29,13.0
2019-10-06,48.0
2019-10-13,61.0
2019-10-20,41.0
2019-11-03,19.0
2019-11-10,43.0
2019-11-17,27.0
2019-11-24,30.0
2019-12-01,32.0
2019-12-15,24.0
2019-12-22,25.0
2019-12-29,12.0
2020-01-05,19.0
2020-01-12,38.0
2020-01-19,52.0
2020-02-02,30.0
2020-02-09,34.0
2020-02-16,39.0
2020-02-23,12.0
2020-03-08,26.0
2020-03-15,20.0
2020-03-22,26.0
2020-04-12,18.0
2020-04-19,14.0
2020-04-26,46.0
2020-05-10,11.0
2020-05-17,17.0
2020-05-24,21.0
2020-05-31,44.0
2020-06-07,20.0
2020-06-14,19.0
2020-06-21,41.0
2020-06-28,19.0
2020-07-05,30.0
2020-07-19,22.0
2020-07-26,17.0
2020-08-02,29.0
2020-08-09,18.0
2020-08-16,27.0
2020-08-23,30.0
2020-08-30,32.0
2020-09-06,33.0
2020-09-13,22.0
2020-09-20,36.0
2020-09-27,12.0
2020-10-11,43.0
2020-10-18,60.0
2020-10-25,57.0
2020-11-15,38.0
2020-11-22,54.0
2020-11-29,79.0
2020-12-06,38.0
2020-12-13,81.0
2020-12-20,35.0
2020-12-27,100.0
2021-01-03,90.0
2021-01-10,23.0
2021-01-17,43.0
2021-01-24,37.0
2021-02-07,34.0
2021-02-14,35.0
2021-02-28,35.0
2021-03-07,40.0
2021-03-14,43.0
2021-03-21,35.0
2021-03-28,47.0
2021-04-04,50.0
2021-04-18,46.0
2021-05-02,38.0
2021-05-09,55.0
2021-05-16,29.0
2021-05-30,74.0
2021-06-06,23.0
2021-06-13,30.0
2021-06-20,45.0
2021-06-27,19.0
2021-07-04,33.0
2021-07-11,61.0
2021-07-18,41.0
2021-07-25,24.0
2021-08-22,58.0
2021-08-29,44.0
2021-09-05,56.0
2021-09-12,30.0
2021-09-19,46.0
2021-09-26,17.0
2021-10-03,31.0
2021-10-10,39.0
2021-10-17,77.0
2021-10-24,24.0
2021-10-31,49.0
2021-11-07,44.0
2021-11-21,38.0
2021-11-28,35.0
2021-12-05,43.0
2021-12-12,47.0
2021-12-26,38.0
2022-01-02,55.0
2022-01-09,63.0
2022-01-16,51.0
2022-01-23,97.0
2022-01-30,32.0
2022-02-06,44.0
2022-02-13,15.0
2022-02-20,54.0
2022-02-27,43.0
2022-03-06,38.0
2022-03-13,29.0
2022-03-20,41.0
2022-03-27,55.0
2022-04-03,30.0
2022-04-10,30.0
2022-04-17,27.0
2022-04-24,51.0
2022-05-01,44.0
2022-05-08,51.0
2022-05-22,48.0
2022-05-29,58.0
2022-06-05,45.0
2022-06-12,32.0
2022-06-19,58.0
2022-07-10,47.0
2022-07-17,63.0
2022-07-24,29.0
2022-07-31,70.0
2022-08-07,65.0
2022-08-14,63.0
2022-08-21,74.0
2022-08-28,53.0
2022-09-04,36.0
2022-09-18,65.0
2022-09-25,26.0
2022-10-02,57.0
2022-10-09,61.0
2022-10-16,15.0
2022-10-23,33.0
2022-10-30,30.0
2022-11-06,57.0
2022-11-13,35.0
2022-11-20,51.0
2022-11-27,64.0
2022-12-04,49.0
2022-12-11,38.0
2022-12-18,48.0
2022-12-25,37.0
